index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m,normalizedDistance
1976,3033.98,1.541,-202.983,55.334,-817.933,55.334,6.26,77.6,16.11,58.0,3.34,9.68,13.02,0.851046
1977,3035.49,1.503,-202.711,55.426,-819.408,55.426,6.12,88.4,16.21,58.3,3.12,9.85,12.97,0.851470
1978,3037.00,1.515,-202.410,55.520,-820.890,55.520,6.25,91.3,16.36,58.9,2.92,10.00,12.92,0.851893
1979,3038.53,1.526,-202.083,55.608,-822.378,55.608,5.78,97.8,16.46,59.3,2.75,10.13,12.87,0.852323
1980,3040.07,1.537,-201.729,55.699,-823.871,55.699,5.88,116.2,16.59,59.7,2.61,10.23,12.84,0.852755
1981,3041.61,1.549,-201.353,55.788,-825.371,55.788,5.77,125.3,16.72,60.2,2.48,10.33,12.81,0.853187
1982,3043.12,1.510,-200.969,55.873,-826.829,55.873,5.67,123.9,16.84,60.6,2.37,10.42,12.78,0.853610
1983,3044.65,1.521,-200.564,55.958,-828.293,55.958,5.61,127.9,16.96,61.1,2.26,10.48,12.74,0.854039
1984,3046.18,1.532,-200.138,56.044,-829.763,56.044,5.61,131.1,17.09,61.5,2.15,10.53,12.68,0.854468
1985,3047.72,1.544,-199.692,56.129,-831.238,56.129,5.47,132.3,17.21,61.9,2.04,10.56,12.60,0.854900
1986,3049.23,1.503,-199.241,56.211,-832.670,56.211,5.50,138.8,17.34,62.4,1.95,10.57,12.53,0.855324
1987,3050.74,1.514,-198.772,56.291,-834.108,56.291,5.25,149.4,17.46,62.9,1.87,10.57,12.44,0.855748
1988,3052.27,1.525,-198.284,56.373,-835.550,56.373,5.38,156.2,17.59,63.3,1.80,10.55,12.35,0.856177
1989,3053.80,1.537,-197.778,56.449,-836.999,56.449,5.01,142.8,17.72,63.8,1.73,10.52,12.25,0.856606
1990,3055.35,1.547,-197.253,56.529,-838.453,56.529,5.16,148.6,17.85,64.3,1.69,10.48,12.17,0.857041
1991,3056.86,1.506,-196.727,56.602,-839.862,56.602,4.85,145.3,17.99,64.8,1.66,10.42,12.09,0.857464
1992,3058.37,1.515,-196.184,56.676,-841.274,56.676,4.88,179.4,18.10,65.2,1.66,10.36,12.02,0.857888
1993,3059.90,1.527,-195.624,56.752,-842.693,56.752,4.99,180.0,18.25,65.7,1.66,10.28,11.94,0.858317
1994,3061.44,1.537,-195.048,56.826,-844.116,56.826,4.85,210.0,18.37,66.1,1.66,10.20,11.86,0.858749
1995,3062.99,1.549,-194.458,56.901,-845.547,56.901,4.82,194.5,18.50,66.6,1.67,10.11,11.77,0.859184
1996,3064.49,1.504,-193.874,56.976,-846.930,56.976,5.00,219.4,18.62,67.0,1.68,10.03,11.71,0.859604
1997,3066.01,1.515,-193.275,57.050,-848.321,57.050,4.87,200.4,18.78,67.6,1.69,9.95,11.64,0.860031
1998,3067.53,1.525,-192.663,57.122,-849.715,57.122,4.72,227.7,18.87,67.9,1.70,9.87,11.57,0.860457
1999,3069.07,1.536,-192.036,57.200,-851.116,57.200,5.07,224.1,19.05,68.6,1.72,9.78,11.50,0.860889
2000,3070.62,1.546,-191.396,57.268,-852.521,57.268,4.47,266.6,19.13,68.9,1.74,9.70,11.44,0.861324
2001,3072.17,1.557,-190.743,57.351,-853.932,57.351,5.31,264.5,19.30,69.5,1.76,9.62,11.38,0.861759
2002,3073.73,1.558,-190.081,57.423,-855.340,57.423,4.63,261.1,19.18,69.1,1.79,9.55,11.33,0.862196
2003,3075.29,1.556,-189.412,57.502,-856.743,57.502,5.09,257.2,19.33,69.6,1.81,9.47,11.28,0.862634
2004,3076.80,1.511,-188.754,57.574,-858.101,57.574,4.76,254.7,19.39,69.8,1.83,9.41,11.24,0.863058
2005,3078.32,1.516,-188.086,57.649,-859.459,57.649,4.93,267.3,19.46,70.1,1.86,9.36,11.21,0.863484
2006,3079.84,1.521,-187.408,57.722,-860.819,57.722,4.81,279.4,19.53,70.3,1.89,9.29,11.18,0.863910
2007,3081.36,1.526,-186.720,57.795,-862.179,57.795,4.79,291.6,19.60,70.6,1.92,9.22,11.14,0.864337
2008,3082.90,1.532,-186.023,57.867,-863.542,57.867,4.70,287.4,19.68,70.8,1.94,9.15,11.09,0.864769
2009,3084.44,1.538,-185.315,57.939,-864.905,57.939,4.71,337.8,19.76,71.1,1.97,9.07,11.04,0.865201
2010,3085.98,1.545,-184.597,58.011,-866.272,58.011,4.65,387.4,19.84,71.4,1.99,8.98,10.98,0.865633
2011,3087.53,1.551,-183.872,58.083,-867.641,58.083,4.68,461.1,19.93,71.8,2.02,8.90,10.92,0.866067
2012,3089.09,1.558,-183.138,58.154,-869.014,58.154,4.54,412.0,20.01,72.0,2.05,8.82,10.88,0.866505
2013,3090.60,1.504,-182.425,58.223,-870.337,58.223,4.62,481.9,20.10,72.4,2.08,8.74,10.82,0.866928
2014,3092.11,1.511,-181.705,58.290,-871.663,58.290,4.46,431.7,20.18,72.6,2.11,8.68,10.79,0.867352
2015,3093.62,1.517,-180.977,58.360,-872.992,58.360,4.60,470.7,20.27,73.0,2.14,8.62,10.76,0.867776
2016,3095.15,1.524,-180.242,58.429,-874.325,58.429,4.55,449.1,20.35,73.3,2.17,8.56,10.73,0.868205
2017,3096.68,1.530,-179.499,58.500,-875.660,58.500,4.59,439.2,20.44,73.6,2.21,8.48,10.69,0.868634
2018,3098.22,1.537,-178.748,58.569,-876.999,58.569,4.51,417.6,20.53,73.9,2.27,8.41,10.68,0.869066
2019,3099.76,1.543,-177.989,58.638,-878.341,58.638,4.50,424.3,20.62,74.2,2.35,8.32,10.68,0.869498
2020,3101.31,1.550,-177.222,58.708,-879.686,58.708,4.48,448.9,20.71,74.5,2.43,8.23,10.66,0.869933
2021,3102.87,1.556,-176.447,58.777,-881.034,58.777,4.46,443.6,20.79,74.9,2.49,8.13,10.63,0.870370
2022,3104.43,1.563,-175.664,58.846,-882.385,58.846,4.43,493.1,20.89,75.2,2.53,8.03,10.56,0.870808
2023,3105.94,1.507,-174.904,58.912,-883.685,58.912,4.37,582.3,20.97,75.5,2.54,7.93,10.47,0.871231
2024,3107.45,1.513,-174.139,58.978,-884.988,58.978,4.38,661.9,21.06,75.8,2.55,7.82,10.37,0.871655
2025,3108.97,1.520,-173.367,59.044,-886.296,59.044,4.33,648.4,21.15,76.1,2.57,7.72,10.29,0.872081
2026,3110.50,1.526,-172.589,59.110,-887.606,59.110,4.37,631.2,21.23,76.4,2.59,7.61,10.20,0.872511
2027,3112.03,1.532,-171.804,59.177,-888.921,59.177,4.32,680.2,21.33,76.8,2.60,7.49,10.09,0.872940
2028,3113.57,1.538,-171.013,59.244,-890.239,59.244,4.36,660.9,21.41,77.1,2.61,7.38,9.99,0.873372
2029,3115.12,1.545,-170.216,59.311,-891.561,59.311,4.38,702.8,21.51,77.4,2.61,7.25,9.86,0.873806
2030,3116.67,1.552,-169.412,59.378,-892.887,59.378,4.28,561.8,21.59,77.7,2.60,7.12,9.72,0.874241
2031,3118.23,1.558,-168.602,59.446,-894.215,59.446,4.41,776.7,21.69,78.1,2.59,6.98,9.57,0.874679
2032,3119.79,1.565,-167.785,59.514,-895.548,59.514,4.34,765.1,21.77,78.4,2.59,6.84,9.43,0.875116
2033,3121.30,1.505,-166.997,59.580,-896.829,59.580,4.40,1257.0,21.86,78.7,2.59,6.71,9.30,0.875540
2034,3122.81,1.512,-166.204,59.647,-898.114,59.647,4.42,2000.0,21.95,79.0,2.60,6.56,9.16,0.875964
2035,3124.33,1.517,-165.407,59.713,-899.404,59.713,4.35,2000.0,22.02,79.3,2.61,6.42,9.03,0.876390
2036,3125.85,1.522,-164.609,59.779,-900.698,59.779,4.37,1947.0,22.11,79.6,2.61,6.27,8.88,0.876816
2037,3127.38,1.528,-163.809,59.844,-901.998,59.844,4.21,1302.6,22.16,79.8,2.62,6.11,8.73,0.877245
2038,3128.91,1.533,-163.008,59.907,-903.303,59.907,4.16,1479.7,22.26,80.1,2.62,5.97,8.59,0.877675
2039,3130.45,1.537,-162.205,59.970,-904.613,59.970,4.09,1211.3,22.32,80.3,2.62,5.85,8.47,0.878107
2040,3132.00,1.543,-161.401,60.033,-905.930,60.033,4.04,1448.6,22.40,80.7,2.62,5.76,8.38,0.878541
2041,3133.54,1.548,-160.597,60.094,-907.250,60.094,3.95,2000.0,22.46,80.9,2.61,5.68,8.29,0.878973
2042,3135.10,1.553,-159.790,60.158,-908.576,60.158,4.13,2000.0,22.54,81.2,2.61,5.63,8.24,0.879411
2043,3136.66,1.558,-158.981,60.220,-909.906,60.220,3.99,2000.0,22.61,81.4,2.60,5.60,8.20,0.879849
2044,3138.22,1.562,-158.172,60.287,-911.241,60.287,4.28,2000.0,22.68,81.6,2.60,5.57,8.17,0.880286
2045,3139.79,1.567,-157.359,60.351,-912.579,60.351,4.10,2000.0,22.73,81.8,2.59,5.58,8.17,0.880727
2046,3141.36,1.569,-156.545,60.417,-913.918,60.417,4.19,2000.0,22.75,81.9,2.59,5.61,8.20,0.881167
2047,3142.92,1.568,-155.731,60.480,-915.257,60.480,4.05,2000.0,22.69,81.7,2.59,5.66,8.24,0.881604
2048,3144.49,1.561,-154.920,60.544,-916.589,60.544,4.11,2000.0,22.57,81.2,2.58,5.72,8.30,0.882045
2049,3146.04,1.552,-154.113,60.605,-917.914,60.605,3.92,2000.0,22.42,80.7,2.58,5.79,8.37,0.882480
2050,3147.58,1.541,-153.311,60.665,-919.229,60.665,3.90,2000.0,22.28,80.2,2.57,5.87,8.44,0.882912
2051,3149.11,1.532,-152.515,60.723,-920.536,60.723,3.81,2000.0,22.13,79.7,2.57,5.92,8.49,0.883341
2052,3150.64,1.522,-151.723,60.781,-921.835,60.781,3.75,2000.0,21.99,79.1,2.57,5.99,8.55,0.883770
2053,3152.15,1.512,-150.937,60.839,-923.125,60.839,3.86,2000.0,21.85,78.7,2.57,6.05,8.61,0.884194
2054,3153.65,1.503,-150.154,60.896,-924.407,60.896,3.81,2000.0,21.71,78.2,2.56,6.10,8.67,0.884614
2055,3155.21,1.558,-149.344,60.956,-925.736,60.956,3.84,2000.0,21.57,77.6,2.56,6.16,8.72,0.885052
2056,3156.76,1.547,-148.537,61.015,-927.055,61.015,3.81,893.6,21.42,77.1,2.56,6.22,8.78,0.885487
2057,3158.30,1.537,-147.734,61.073,-928.365,61.073,3.79,661.9,21.28,76.6,2.56,6.28,8.83,0.885919
2058,3159.83,1.527,-146.933,61.131,-929.664,61.131,3.82,550.2,21.15,76.2,2.56,6.33,8.89,0.886348
2059,3161.34,1.517,-146.134,61.185,-930.952,61.185,3.58,582.6,20.99,75.6,2.58,6.37,8.95,0.886771
2060,3162.85,1.507,-145.336,61.242,-932.230,61.242,3.74,796.3,20.89,75.2,2.59,6.41,9.00,0.887195
2061,3164.41,1.560,-144.508,61.293,-933.551,61.293,3.26,1588.5,20.72,74.6,2.60,6.45,9.06,0.887633
2062,3165.96,1.549,-143.685,61.346,-934.862,61.346,3.48,2000.0,20.59,74.1,2.62,6.49,9.11,0.888067
2063,3167.50,1.539,-142.867,61.398,-936.164,61.398,3.34,2000.0,20.44,73.6,2.64,6.53,9.17,0.888499
2064,3169.03,1.527,-142.055,61.452,-937.457,61.452,3.56,2000.0,20.31,73.1,2.66,6.57,9.22,0.888928
2065,3170.55,1.518,-141.248,61.506,-938.742,61.506,3.54,2000.0,20.17,72.6,2.67,6.61,9.28,0.889355
2066,3172.06,1.508,-140.447,61.558,-940.018,61.558,3.44,2000.0,20.04,72.1,2.69,6.64,9.33,0.889778
2067,3173.61,1.557,-139.620,61.610,-941.336,61.610,3.38,2000.0,19.90,71.6,2.71,6.69,9.39,0.890213
2068,3175.16,1.546,-138.799,61.661,-942.646,61.661,3.29,2000.0,19.75,71.1,2.72,6.73,9.45,0.890648
2069,3176.70,1.536,-137.984,61.711,-943.947,61.711,3.25,2000.0,19.63,70.7,2.74,6.78,9.52,0.891080
2070,3178.22,1.525,-137.175,61.760,-945.238,61.760,3.22,1888.0,19.48,70.1,2.76,6.82,9.58,0.891506
2071,3179.74,1.515,-136.373,61.809,-946.522,61.809,3.24,1784.1,19.36,69.7,2.77,6.86,9.63,0.891933
2072,3181.24,1.504,-135.577,61.857,-947.797,61.857,3.15,1002.0,19.23,69.2,2.78,6.90,9.69,0.892353
2073,3182.79,1.551,-134.758,61.905,-949.114,61.905,3.09,2000.0,19.07,68.7,2.79,6.94,9.74,0.892788
2074,3184.33,1.540,-133.947,61.954,-950.421,61.954,3.20,1115.9,18.94,68.2,2.80,6.98,9.78,0.893220
2075,3185.86,1.529,-133.143,62.003,-951.720,62.003,3.21,1477.5,18.81,67.7,2.81,7.02,9.84,0.893649
2076,3187.38,1.518,-132.345,62.051,-953.012,62.051,3.20,2000.0,18.69,67.3,2.82,7.06,9.88,0.894076
2077,3188.89,1.508,-131.554,62.094,-954.295,62.094,2.85,2000.0,18.54,66.8,2.82,7.10,9.92,0.894499
2078,3190.44,1.552,-130.740,62.140,-955.615,62.140,2.93,1402.2,18.41,66.3,2.83,7.14,9.97,0.894934
2079,3191.99,1.541,-129.930,62.183,-956.925,62.183,2.81,1098.2,18.27,65.8,2.83,7.17,10.01,0.895369
2080,3193.52,1.529,-129.125,62.230,-958.224,62.230,3.07,680.6,18.15,65.3,2.84,7.20,10.04,0.895798
2081,3195.03,1.518,-128.322,62.275,-959.512,62.275,2.97,1094.3,18.01,64.8,2.85,7.23,10.08,0.896222
2082,3196.54,1.507,-127.524,62.320,-960.790,62.320,3.02,2000.0,17.89,64.4,2.87,7.26,10.12,0.896645
2083,3198.09,1.550,-126.702,62.364,-962.104,62.364,2.84,2000.0,17.75,63.9,2.88,7.28,10.17,0.897080
2084,3199.63,1.538,-125.887,62.406,-963.407,62.406,2.72,2000.0,17.61,63.4,2.90,7.31,10.21,0.897512
2085,3201.16,1.526,-125.079,62.453,-964.701,62.453,3.04,2000.0,17.49,63.0,2.91,7.35,10.26,0.897941
2086,3202.67,1.515,-124.276,62.495,-965.986,62.495,2.79,1947.6,17.34,62.4,2.92,7.38,10.30,0.898365
2087,3204.18,1.504,-123.479,62.543,-967.259,62.543,3.17,904.2,17.24,62.1,2.94,7.41,10.34,0.898788
2088,3205.72,1.544,-122.657,62.583,-968.566,62.583,2.62,2000.0,17.08,61.5,2.96,7.43,10.39,0.899220
2089,3207.26,1.533,-121.841,62.626,-969.863,62.626,2.80,1107.9,16.97,61.1,2.98,7.45,10.42,0.899652
2090,3208.78,1.520,-121.030,62.665,-971.147,62.665,2.59,1402.2,16.82,60.6,3.00,7.47,10.46,0.900079
2091,3210.29,1.509,-120.223,62.706,-972.422,62.706,2.73,734.1,16.71,60.2,3.02,7.48,10.50,0.900502
2092,3211.83,1.547,-119.394,62.748,-973.727,62.748,2.71,612.6,16.57,59.6,3.04,7.49,10.54,0.900934
2093,3213.37,1.536,-118.567,62.790,-975.020,62.790,2.70,438.8,16.45,59.2,3.07,7.51,10.58,0.901366
2094,3214.89,1.522,-117.743,62.828,-976.299,62.828,2.49,495.3,16.30,58.7,3.10,7.52,10.62,0.901792
2095,3216.41,1.512,-116.920,62.868,-977.567,62.868,2.69,353.8,16.20,58.3,3.14,7.53,10.67,0.902219
2096,3217.95,1.547,-116.073,62.908,-978.861,62.908,2.57,364.7,16.06,57.8,3.19,7.53,10.72,0.902651
2097,3219.49,1.536,-115.227,62.946,-980.142,62.946,2.46,239.7,15.92,57.3,3.24,7.53,10.77,0.903083
2098,3221.01,1.523,-114.380,62.985,-981.407,62.985,2.56,176.1,15.81,56.9,3.30,7.52,10.83,0.903509
2099,3222.52,1.510,-113.528,63.021,-982.654,63.021,2.39,156.9,15.67,56.4,3.38,7.50,10.88,0.903933
2100,3224.03,1.501,-112.671,63.059,-983.885,63.059,2.52,131.6,15.60,56.2,3.47,7.46,10.93,0.904356
2101,3225.57,1.539,-111.777,63.097,-985.137,63.097,2.49,115.2,15.51,55.9,3.58,7.41,10.99,0.904788
2102,3227.10,1.533,-110.870,63.133,-986.372,63.133,2.35,102.5,15.44,55.6,3.71,7.34,11.05,0.905217
2103,3228.63,1.524,-109.949,63.167,-987.587,63.167,2.25,103.5,15.36,55.3,3.87,7.25,11.12,0.905647
2104,3230.14,1.518,-109.015,63.200,-988.783,63.200,2.16,100.0,15.30,55.1,4.05,7.15,11.19,0.906070
2105,3231.66,1.510,-108.068,63.230,-989.959,63.230,2.01,103.5,15.23,54.8,4.25,7.02,11.27,0.906496
2106,3233.16,1.505,-107.107,63.258,-991.117,63.258,1.88,101.0,15.16,54.6,4.48,6.88,11.36,0.906917
2107,3234.71,1.544,-106.104,63.287,-992.289,63.287,1.88,91.4,15.11,54.4,4.70,6.72,11.42,0.907352
2108,3236.24,1.537,-105.085,63.311,-993.440,63.311,1.53,84.6,15.03,54.1,4.91,6.53,11.44,0.907781
2109,3237.78,1.531,-104.050,63.335,-994.568,63.335,1.60,88.6,14.98,53.9,5.11,6.35,11.46,0.908213
2110,3239.30,1.524,-103.000,63.359,-995.672,63.359,1.53,94.7,14.91,53.7,5.30,6.15,11.45,0.908640
2111,3240.82,1.517,-101.938,63.383,-996.755,63.383,1.61,95.4,14.84,53.4,5.50,5.92,11.42,0.909066
2112,3242.33,1.510,-100.863,63.407,-997.816,63.407,1.59,87.7,14.78,53.2,5.69,5.67,11.36,0.909489
2113,3243.84,1.504,-99.775,63.431,-998.854,63.431,1.55,86.0,14.71,52.9,5.89,5.43,11.32,0.909913
2114,3245.38,1.541,-98.641,63.456,-999.897,63.456,1.67,78.2,14.64,52.7,6.04,5.20,11.24,0.910345
2115,3246.91,1.533,-97.493,63.480,-1000.913,63.480,1.56,76.5,14.57,52.4,6.16,4.99,11.15,0.910774
2116,3248.44,1.526,-96.331,63.506,-1001.901,63.506,1.71,72.9,14.50,52.2,6.29,4.79,11.08,0.911203
2117,3249.96,1.518,-95.154,63.533,-1002.859,63.533,1.77,70.8,14.42,51.9,6.46,4.58,11.05,0.911630
2118,3251.47,1.511,-93.963,63.559,-1003.788,63.559,1.70,65.7,14.35,51.7,6.69,4.37,11.05,0.912053
2119,3252.98,1.503,-92.757,63.587,-1004.685,63.587,1.87,66.2,14.28,51.4,6.93,4.18,11.12,0.912477
2120,3254.52,1.539,-91.501,63.618,-1005.574,63.618,2.01,56.0,14.22,51.2,7.15,4.02,11.17,0.912909
2121,3256.05,1.531,-90.228,63.646,-1006.424,63.646,1.82,55.6,14.13,50.9,7.33,3.86,11.19,0.913338
2122,3257.58,1.524,-88.938,63.672,-1007.235,63.672,1.72,53.8,14.07,50.7,7.49,3.74,11.22,0.913767
2123,3259.09,1.516,-87.633,63.699,-1008.006,63.699,1.81,58.5,14.01,50.4,7.61,3.60,11.21,0.914191
2124,3260.61,1.510,-86.314,63.725,-1008.739,63.725,1.72,54.1,13.95,50.2,7.70,3.51,11.21,0.914617
2125,3262.11,1.503,-84.981,63.750,-1009.432,63.750,1.63,57.5,13.89,50.0,7.79,3.42,11.21,0.915038
2126,3263.65,1.538,-83.597,63.778,-1010.105,63.778,1.85,55.8,13.84,49.8,7.89,3.36,11.25,0.915470
2127,3265.18,1.531,-82.203,63.795,-1010.737,63.795,1.11,53.1,13.76,49.5,8.01,3.31,11.31,0.915899
2128,3266.71,1.525,-80.797,63.818,-1011.326,63.818,1.51,56.1,13.71,49.3,8.13,3.26,11.39,0.916328
2129,3268.23,1.518,-79.381,63.840,-1011.875,63.840,1.47,51.7,13.65,49.1,8.26,3.24,11.50,0.916755
2130,3269.74,1.512,-77.956,63.859,-1012.379,63.859,1.26,49.9,13.59,48.9,8.39,3.25,11.64,0.917178
2131,3271.25,1.505,-76.523,63.886,-1012.839,63.886,1.76,50.5,13.54,48.8,8.53,3.25,11.78,0.917602
2132,3272.79,1.539,-75.043,63.907,-1013.264,63.907,1.34,46.5,13.48,48.5,8.67,3.25,11.91,0.918034
2133,3274.33,1.535,-73.555,63.930,-1013.639,63.930,1.55,46.8,13.45,48.4,8.81,3.22,12.03,0.918466
2134,3275.86,1.531,-72.059,63.953,-1013.964,63.953,1.50,44.9,13.42,48.3,8.95,3.21,12.15,0.918895
2135,3277.39,1.529,-70.556,63.971,-1014.237,63.971,1.16,46.0,13.41,48.3,9.05,3.19,12.24,0.919324
2136,3278.93,1.530,-69.042,63.991,-1014.461,63.991,1.32,48.3,13.44,48.4,9.14,3.17,12.31,0.919756
2137,3280.46,1.534,-67.519,64.013,-1014.637,64.013,1.41,48.8,13.48,48.5,9.24,3.14,12.38,0.920185
2138,3282.01,1.540,-65.984,64.031,-1014.765,64.031,1.17,45.2,13.54,48.7,9.31,3.11,12.42,0.920620
2139,3283.52,1.507,-64.479,64.053,-1014.841,64.053,1.48,47.8,13.61,49.0,9.40,3.08,12.48,0.921043
2140,3285.03,1.514,-62.965,64.075,-1014.869,64.075,1.41,45.1,13.68,49.3,9.49,3.05,12.54,0.921467
2141,3286.56,1.522,-61.443,64.096,-1014.845,64.096,1.40,44.5,13.75,49.5,9.61,3.00,12.61,0.921896
2142,3288.09,1.531,-59.915,64.118,-1014.769,64.118,1.46,44.6,13.83,49.8,9.76,2.95,12.71,0.922325
2143,3289.63,1.540,-58.380,64.140,-1014.640,64.140,1.39,42.7,13.91,50.1,9.91,2.89,12.80,0.922757
2144,3291.14,1.506,-56.885,64.162,-1014.460,64.162,1.46,43.7,13.99,50.4,10.07,2.82,12.89,0.923181
2145,3292.66,1.515,-55.389,64.178,-1014.227,64.178,1.11,42.7,14.05,50.6,10.21,2.73,12.94,0.923607
2146,3294.18,1.523,-53.894,64.202,-1013.940,64.202,1.56,44.1,14.14,50.9,10.35,2.63,12.98,0.924034
2147,3295.72,1.531,-52.401,64.223,-1013.599,64.223,1.34,43.7,14.22,51.2,10.49,2.52,13.01,0.924466
2148,3297.26,1.540,-50.913,64.242,-1013.203,64.242,1.24,44.7,14.29,51.4,10.63,2.41,13.03,0.924898
2149,3298.77,1.506,-49.472,64.263,-1012.768,64.263,1.40,48.7,14.38,51.8,10.74,2.27,13.01,0.925321
2150,3300.28,1.514,-48.037,64.276,-1012.285,64.276,0.88,51.1,14.46,52.0,10.82,2.17,12.99,0.925745
2151,3301.81,1.523,-46.609,64.293,-1011.756,64.293,1.14,60.7,14.55,52.4,10.89,2.05,12.95,0.926174
2152,3303.34,1.532,-45.187,64.306,-1011.189,64.306,0.80,60.0,14.63,52.7,10.97,1.95,12.92,0.926603
2153,3304.88,1.541,-43.771,64.321,-1010.581,64.321,0.98,60.0,14.72,53.0,11.06,1.84,12.89,0.927035
2154,3306.39,1.505,-42.403,64.335,-1009.953,64.335,0.96,59.6,14.79,53.2,11.11,1.77,12.88,0.927459
2155,3307.90,1.512,-41.045,64.353,-1009.287,64.353,1.20,61.0,14.87,53.5,11.19,1.72,12.91,0.927882
2156,3309.43,1.519,-39.698,64.370,-1008.584,64.370,1.08,57.6,14.93,53.7,11.27,1.68,12.95,0.928311
2157,3310.95,1.527,-38.364,64.389,-1007.843,64.389,1.26,56.8,15.00,54.0,11.32,1.63,12.95,0.928738
2158,3312.49,1.534,-37.044,64.405,-1007.062,64.405,1.06,54.8,15.07,54.3,11.33,1.63,12.96,0.929170
2159,3314.03,1.541,-35.740,64.420,-1006.241,64.420,0.95,53.7,15.14,54.5,11.34,1.62,12.96,0.929602
2160,3315.54,1.502,-34.492,64.435,-1005.404,64.435,1.00,56.4,15.21,54.7,11.34,1.63,12.98,0.930025
2161,3317.05,1.508,-33.262,64.454,-1004.532,64.454,1.24,57.6,15.27,55.0,11.35,1.64,12.99,0.930449
2162,3318.56,1.515,-32.050,64.472,-1003.623,64.472,1.21,57.1,15.33,55.2,11.36,1.68,13.04,0.930872
2163,3320.08,1.520,-30.859,64.494,-1002.679,64.494,1.45,61.2,15.39,55.4,11.38,1.73,13.11,0.931299
2164,3321.61,1.528,-29.685,64.514,-1001.701,64.514,1.33,61.7,15.46,55.6,11.41,1.79,13.21,0.931728
2165,3323.15,1.533,-28.533,64.538,-1000.690,64.538,1.57,66.8,15.52,55.9,11.45,1.85,13.30,0.932160
2166,3324.69,1.540,-27.399,64.566,-999.649,64.566,1.80,66.7,15.59,56.1,11.47,1.93,13.40,0.932592
2167,3326.23,1.545,-26.285,64.590,-998.577,64.590,1.56,64.4,15.62,56.2,11.47,2.02,13.49,0.933024
2168,3327.74,1.504,-25.226,64.622,-997.510,64.622,2.13,73.0,15.71,56.5,11.46,2.11,13.57,0.933447
2169,3329.25,1.508,-24.186,64.647,-996.418,64.647,1.64,69.2,15.73,56.6,11.43,2.19,13.63,0.933871
2170,3330.76,1.513,-23.167,64.673,-995.299,64.673,1.75,69.3,15.78,56.8,11.38,2.32,13.70,0.934295
2171,3332.28,1.517,-22.170,64.700,-994.155,64.700,1.79,68.2,15.84,57.0,11.32,2.46,13.78,0.934721
2172,3333.80,1.522,-21.196,64.724,-992.986,64.724,1.55,64.1,15.87,57.1,11.24,2.63,13.87,0.935147
2173,3335.33,1.527,-20.247,64.750,-991.791,64.750,1.71,67.2,15.94,57.4,11.17,2.80,13.97,0.935576
2174,3336.86,1.531,-19.323,64.768,-990.570,64.768,1.15,64.6,15.96,57.5,11.05,3.02,14.07,0.936006
2175,3338.40,1.536,-18.426,64.790,-989.324,64.790,1.43,70.3,16.04,57.7,10.92,3.26,14.17,0.936438
2176,3339.94,1.541,-17.553,64.803,-988.055,64.803,0.84,66.1,16.06,57.8,10.76,3.51,14.27,0.936870
2177,3341.49,1.545,-16.707,64.818,-986.761,64.818,1.02,70.8,16.12,58.0,10.57,3.75,14.32,0.937304
2178,3342.99,1.501,-15.913,64.830,-985.488,64.830,0.80,70.4,16.16,58.2,10.35,4.01,14.36,0.937725
2179,3344.49,1.504,-15.144,64.842,-984.195,64.842,0.79,72.3,16.19,58.3,10.12,4.28,14.40,0.938146
2180,3346.00,1.509,-14.400,64.854,-982.882,64.854,0.80,72.6,16.25,58.5,9.77,4.55,14.32,0.938569
2181,3347.52,1.512,-13.682,64.866,-981.551,64.866,0.76,76.4,16.28,58.6,9.37,4.83,14.20,0.938996
2182,3349.03,1.517,-12.988,64.879,-980.201,64.879,0.83,81.4,16.34,58.8,8.97,5.14,14.11,0.939419
2183,3350.55,1.520,-12.319,64.889,-978.836,64.889,0.69,77.8,16.36,58.9,8.58,5.47,14.05,0.939846
2184,3352.08,1.525,-11.674,64.906,-977.455,64.906,1.14,85.1,16.43,59.1,8.19,5.83,14.02,0.940275
2185,3353.61,1.529,-11.053,64.915,-976.058,64.915,0.57,77.3,16.45,59.2,7.80,6.24,14.03,0.940704
2186,3355.14,1.533,-10.457,64.931,-974.646,64.931,1.03,92.9,16.52,59.5,7.40,6.66,14.06,0.941133
2187,3356.68,1.537,-9.884,64.944,-973.219,64.944,0.83,87.2,16.55,59.6,7.01,7.13,14.14,0.941565
2188,3358.22,1.541,-9.334,64.960,-971.779,64.960,1.06,92.7,16.60,59.8,6.60,7.61,14.21,0.941997
2189,3359.77,1.546,-8.807,64.980,-970.326,64.980,1.29,93.3,16.65,60.0,6.21,8.07,14.28,0.942432
2190,3361.27,1.501,-8.318,64.996,-968.907,64.996,1.06,93.3,16.69,60.1,5.82,8.50,14.31,0.942853
2191,3362.77,1.503,-7.852,65.011,-967.478,65.011,1.01,93.6,16.72,60.2,5.42,8.91,14.33,0.943273
2192,3364.28,1.506,-7.407,65.026,-966.039,65.026,1.00,93.2,16.75,60.3,5.05,9.32,14.37,0.943697
2193,3365.79,1.509,-6.986,65.045,-964.591,65.045,1.24,92.9,16.78,60.4,4.69,9.72,14.41,0.944121
2194,3367.30,1.512,-6.587,65.063,-963.133,65.063,1.19,84.7,16.83,60.6,4.33,10.11,14.44,0.944544
